game_name,agent_name,iteration,score,duration,natural_end,move_limit,turn_limit,supported,selected_heuristic,selected_agent,ensemble_size
Millieu,"Ensemble -1",9,0,78,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",10,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",11,1,40,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",12,1,59,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",13,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",14,1,58,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",15,1,65,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",16,1,57,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",17,0,97,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",18,1,41,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",19,1,41,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",20,1,52,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",21,1,58,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",22,0,73,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",23,1,58,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",24,0,60,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",25,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",26,1,64,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",27,1,41,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",28,1,69,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",29,1,53,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",30,0,72,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",31,1,45,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",32,1,46,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",33,1,69,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",34,1,53,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",35,1,75,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",36,1,45,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",37,1,76,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",38,1,41,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",39,1,76,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",40,1,77,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",41,0,67,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",42,1,64,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",43,1,107,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",44,1,53,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",45,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",46,1,47,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",47,1,45,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",48,1,40,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -1",49,1,53,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble -2",0,0,49,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",1,1,43,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",2,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",3,1,64,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",4,1,43,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",5,1,54,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",6,1,57,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",7,1,52,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",8,1,50,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",9,1,49,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",10,1,58,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",11,0,60,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",12,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",13,1,50,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",14,1,69,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",15,0,102,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",16,0,48,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",17,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",18,1,57,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",19,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",20,1,64,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",21,1,48,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",22,1,43,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",23,1,43,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",24,1,54,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",25,1,57,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",26,1,49,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",27,1,41,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",28,1,112,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",29,1,41,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",30,0,78,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",31,1,78,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",32,1,53,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",33,0,102,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",34,1,64,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",35,1,43,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",36,1,49,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",37,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",38,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",39,0,48,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",40,1,52,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",41,0,66,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",42,1,40,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",43,1,45,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",44,1,58,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",45,1,44,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",46,1,42,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",47,0,60,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",48,1,64,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble -2",49,0,55,1,0,0,1,ScorePos,-,5
Millieu,"Ensemble 0",0,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",1,0,54,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",2,0,90,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",3,0,114,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",4,0,54,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",5,0,67,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",6,0,72,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",7,0,73,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",8,0,73,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",9,1,63,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",10,0,49,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",11,1,105,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",12,1,57,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",13,0,91,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",14,0,38,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",15,1,45,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",16,0,78,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",17,1,76,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",18,0,66,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",19,0,54,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",20,1,111,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",21,0,48,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",22,0,49,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",23,1,51,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",24,0,55,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",25,0,48,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",26,0,78,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",27,0,48,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",28,0,66,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",29,1,52,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",30,0,54,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",31,0,42,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",32,0,55,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",33,0,55,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",34,0,48,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",35,0,120,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",36,0,42,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",37,0,37,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",38,1,58,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",39,1,63,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",40,0,48,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",41,0,72,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",42,0,78,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",43,0,79,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",44,1,45,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",45,0,66,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",46,0,60,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",47,0,144,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",48,0,66,1,0,0,1,ScorePos,MAST,5
Millieu,"Ensemble 0",49,0,84,1,0,0,1,ScorePos,MAST,5
Millieu,MAST,0,1,58,1,0,0,1,ScorePos,-,1
Millieu,MAST,1,1,58,1,0,0,1,ScorePos,-,1
Millieu,MAST,2,0,74,1,0,0,1,ScorePos,-,1
Millieu,MAST,3,0,114,1,0,0,1,ScorePos,-,1
Millieu,MAST,4,1,64,1,0,0,1,ScorePos,-,1
Millieu,MAST,5,1,64,1,0,0,1,ScorePos,-,1
Millieu,MAST,6,1,57,1,0,0,1,ScorePos,-,1
Millieu,MAST,7,0,36,1,0,0,1,ScorePos,-,1
Millieu,MAST,8,0,114,1,0,0,1,ScorePos,-,1
Millieu,MAST,9,0,54,1,0,0,1,ScorePos,-,1
Millieu,MAST,10,0,90,1,0,0,1,ScorePos,-,1
Millieu,MAST,11,0,55,1,0,0,1,ScorePos,-,1
Millieu,MAST,12,0,103,1,0,0,1,ScorePos,-,1
Millieu,MAST,13,1,45,1,0,0,1,ScorePos,-,1
Millieu,MAST,14,1,58,1,0,0,1,ScorePos,-,1
Millieu,MAST,15,0,132,1,0,0,1,ScorePos,-,1
Millieu,MAST,16,0,72,1,0,0,1,ScorePos,-,1
Millieu,MAST,17,0,102,1,0,0,1,ScorePos,-,1
Millieu,MAST,18,0,43,1,0,0,1,ScorePos,-,1
Millieu,MAST,19,1,47,1,0,0,1,ScorePos,-,1
Millieu,MAST,20,0,74,1,0,0,1,ScorePos,-,1
Millieu,MAST,21,0,43,1,0,0,1,ScorePos,-,1
Millieu,MAST,22,0,72,1,0,0,1,ScorePos,-,1
Millieu,MAST,23,0,55,1,0,0,1,ScorePos,-,1
Millieu,MAST,24,0,61,1,0,0,1,ScorePos,-,1
Millieu,MAST,25,1,81,1,0,0,1,ScorePos,-,1
Millieu,MAST,26,1,53,1,0,0,1,ScorePos,-,1
Millieu,MAST,27,0,37,1,0,0,1,ScorePos,-,1
Millieu,MAST,28,1,57,1,0,0,1,ScorePos,-,1
Millieu,MAST,29,0,61,1,0,0,1,ScorePos,-,1
Millieu,MAST,30,0,120,1,0,0,1,ScorePos,-,1
Millieu,MAST,31,1,45,1,0,0,1,ScorePos,-,1
Millieu,MAST,32,0,42,1,0,0,1,ScorePos,-,1
Millieu,MAST,33,1,47,1,0,0,1,ScorePos,-,1
Millieu,MAST,34,0,42,1,0,0,1,ScorePos,-,1
Millieu,MAST,35,1,51,1,0,0,1,ScorePos,-,1
Millieu,MAST,36,0,66,1,0,0,1,ScorePos,-,1
Millieu,MAST,37,0,60,1,0,0,1,ScorePos,-,1
Millieu,MAST,38,0,66,1,0,0,1,ScorePos,-,1
Millieu,MAST,39,1,87,1,0,0,1,ScorePos,-,1
Millieu,MAST,40,0,43,1,0,0,1,ScorePos,-,1
Millieu,MAST,41,0,54,1,0,0,1,ScorePos,-,1
Millieu,MAST,42,1,46,1,0,0,1,ScorePos,-,1
Millieu,MAST,43,1,39,1,0,0,1,ScorePos,-,1
Millieu,MAST,44,0,44,1,0,0,1,ScorePos,-,1
Millieu,MAST,45,0,49,1,0,0,1,ScorePos,-,1
Millieu,MAST,46,1,63,1,0,0,1,ScorePos,-,1
Millieu,MAST,47,0,97,1,0,0,1,ScorePos,-,1
Millieu,MAST,48,0,48,1,0,0,1,ScorePos,-,1
Millieu,MAST,49,1,52,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,0,0,104,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,1,1,46,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,2,0,38,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,3,1,159,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,4,0,78,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,5,0,42,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,6,0,91,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,7,0,43,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,8,0,56,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,9,1,46,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,10,1,75,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,11,0,42,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,12,0,38,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,13,1,52,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,14,0,49,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,15,0,36,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,16,0,60,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,17,0,55,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,18,1,41,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,19,0,49,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,20,0,138,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,21,0,66,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,22,1,87,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,23,0,54,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,24,0,43,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,25,0,49,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,26,1,46,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,27,0,42,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,28,1,58,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,29,0,74,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,30,0,49,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,31,1,63,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,32,0,133,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,33,0,90,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,34,1,57,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,35,1,46,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,36,1,93,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,37,0,48,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,38,0,84,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,39,1,40,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,40,1,70,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,41,1,41,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,42,1,51,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,43,1,46,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,44,0,60,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,45,1,63,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,46,1,53,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,47,1,59,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,48,0,38,1,0,0,1,ScorePos,-,1
Millieu,MC-GRAVE,49,0,90,1,0,0,1,ScorePos,-,1
Millieu,Portfolio,0,0,60,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,1,1,45,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,2,0,73,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,3,1,70,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,4,1,69,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,5,0,72,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,6,0,84,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,7,0,36,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,8,0,84,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,9,1,52,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,10,0,48,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,11,1,39,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,12,0,48,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,13,0,62,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,14,1,47,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,15,0,78,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,16,0,61,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,17,1,58,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,18,0,45,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,19,0,78,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,20,1,46,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,21,1,65,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,22,0,48,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,23,0,78,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,24,0,78,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,25,1,57,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,26,0,48,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,27,0,54,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,28,0,91,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,29,1,48,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,30,1,63,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,31,1,81,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,32,1,40,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,33,0,109,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,34,0,54,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,35,1,52,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,36,1,41,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,37,0,55,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,38,1,83,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,39,1,52,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,40,1,64,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,41,0,42,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,42,1,51,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,43,0,49,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,44,0,49,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,45,1,65,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,46,0,108,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,47,0,54,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,48,1,52,1,0,0,1,ScorePos,MAST,1
Millieu,Portfolio,49,0,66,1,0,0,1,ScorePos,MAST,1
Millieu,"Progressive History",0,0,60,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",1,1,46,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",2,1,39,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",3,0,42,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",4,0,42,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",5,1,51,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",6,1,57,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",7,1,82,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",8,1,82,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",9,0,48,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",10,1,94,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",11,1,45,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",12,1,47,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",13,1,82,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",14,1,45,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",15,0,73,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",16,0,90,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",17,1,54,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",18,1,63,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",19,1,57,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",20,1,52,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",21,0,156,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",22,1,117,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",23,1,58,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",24,0,66,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",25,0,66,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",26,0,48,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",27,0,37,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",28,0,78,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",29,1,46,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",30,0,72,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",31,1,47,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",32,1,63,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",33,1,87,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",34,1,53,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",35,0,54,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",36,0,42,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",37,1,39,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",38,0,108,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",39,1,58,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",40,1,53,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",41,1,42,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",42,0,48,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",43,0,66,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",44,1,99,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",45,1,75,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",46,1,40,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",47,0,66,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",48,1,53,1,0,0,1,ScorePos,-,1
Millieu,"Progressive History",49,0,54,1,0,0,1,ScorePos,-,1
Millieu,Random,0,0,43,1,0,0,1,ScorePos,-,1
Millieu,Random,1,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,2,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,3,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,4,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,5,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,6,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,7,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,8,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,9,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,10,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,11,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,12,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,13,0,42,1,0,0,1,ScorePos,-,1
Millieu,Random,14,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,15,0,42,1,0,0,1,ScorePos,-,1
Millieu,Random,16,0,44,1,0,0,1,ScorePos,-,1
Millieu,Random,17,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,18,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,19,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,20,0,42,1,0,0,1,ScorePos,-,1
Millieu,Random,21,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,22,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,23,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,24,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,25,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,26,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,27,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,28,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,29,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,30,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,31,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,32,0,36,1,0,0,1,ScorePos,-,1
Millieu,Random,33,0,37,1,0,0,1,ScorePos,-,1
Millieu,Random,34,0,26,1,0,0,1,ScorePos,-,1
Millieu,Random,35,0,38,1,0,0,1,ScorePos,-,1
Millieu,Random,36,0,36,1,0,0,1,ScorePos,-,1
